id,title,format,medium,notes,source,catalogueId,catalogueCallNumber,catalogueName,artistId,originalArtistId,artistFirstName,artistLastName,originalArtistLastName,artistGender,artistThumbnailFile,exhibitionId,exhibitionName,exhibitionPlace,exhibitionYear,originalExhibitionYear,mediumFormat,originalMediumFormat,price
18072,Bush Lawyer,Painting,Oil,For sale: 2 guineas,"McCulloch, Encyclopedia of Australian Art, 1994",99,ML 708.9/M,,2707,2707,Charles Douglas,Richardson,Richardson,male,,42,"9 by 5 Impression Exhibition, Melbourne",,1889,1889,Oil Painting,Oil Painting,
10176,Bush Life,Painting,Watercolour,For sale: Â£10.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",57,ML FM4/8446,"Catalogue of exhibits in the Fifteenth Annual Exhibition of the Royal Art Society of New South Wales, 1894",1532,1532,Julian Rossi,Ashton,Ashton,male,1532.jpg,8,"Royal Art Society of New South Wales Annual Exhibition. 15th, 1893",,1894,1894,Watercolour Painting,Watercolour Painting,10.5
12231,"Bush Road, Illawarra",Painting,Watercolour,For sale: Â£10.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",67,FM 4/8446,"Catalogue of exhibits in the Nineteenth Annual Exhibition of the Royal Art Society of New South Wales, 1898, Sydney",2750,2750,Jessie E,Scarvell,Scarvell,female,,21,"Royal Art Society of New South Wales Annual Exhibition. 19th, 1898",,1898,1898,Watercolour Painting,Watercolour Painting,10.5
8891,Bush Scene,Painting,,For sale: Â£6.6.0,"McCulloch, Encyclopedia of Australian Art, 1994",37,ML 706/20,"Catalogue of exhibits in the Sixth Annual Exhibition of the Royal Art Society of New South Wales, 1885",841,841,William,Andrews,Andrews,male,,17,"Royal Art Society of New South Wales Annual Exhibition. 6th, 1885",,1885,1885,Painting,Painting,6.3
6892,Bush Scene,Painting,Oil,For sale: Â£8.8.0,"Dictionary of Australian Artists, 1992",62,ML Ref. 706/20,"Catalogue of exhibits in the First Annual Exhibition of the Royal Art Society of New South Wales, 1880, Sydney",1176,1176,George F,Halsted,Halsted,male,,33,"Royal Art Society of New South Wales Annual Exhibition. 1st, 1880",,1880,1880,Oil Painting,Oil Painting,8.4
12413,Bush Scene,Painting,Watercolour,,"McCulloch, Encyclopedia of Australian Art, 1994",79,DL 89/1350 Pam,"Catalogue of the Loan Exhibition, Women's College [University of Sydney], 1895",301,301,Conrad,Martens,Martens,male,301.jpg,37,"Women's College Loan Exhibition, Sydney, 1895",,1895,1895,Watercolour Painting,Watercolour Painting,
1552,Bush Scene in Australia,Painting,,,"Dictionary of Australian Artists, 1992",10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",406,406,,Walsh & Sons,Walsh & Sons,,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Painting,Painting,
398,"Bush Scene, Brisbane Water",Painting,,,"Dictionary of Australian Artists, 1992",2,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the second exhibition of the Society for the Promotion of the Fine Arts in Australia, 1849",301,301,Conrad,Martens,Martens,male,301.jpg,14,"Society for the Promotion of the Fine Arts in Australia. Second Exhibition, 1849",,1849,1849,Painting,Painting,
7233,"Bush Scene, Illawarra",Painting,,For sale: Â£6.6.0,"Dictionary of Australian Artists, 1992",26,ML 706/20,"Catalogue of exhibits in the 4th Annual Exhibition of the Art Society of New South Wales, 1883",1999,1999,James Howe,Carse,Carse,male,,24,"Royal Art Society of New South Wales, Annual Exhibition, 1883",,1883,1883,Painting,Painting,6.3
15210,"Bush Scene, Mount Wilson",Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2280,2280,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts",,1893,1893,Photograph,Photograph,
1915,"Bush Scene, New Zealand",Painting,Watercolour,For sale: Â£20.0.0,"Dictionary of Australian Artists, 1992",23,ML 706/V,"Catalogue of the first exhibition of the Victorian Society of Fine Arts, 1857",1908,1908,Charles Decimus,Barraud,Barraud,male,,35,"Exhibition of the Victorian Society of Fine Arts, 1857",,1857,1857,Watercolour Painting,Watercolour Painting,20
5891,Bush Scenes,Drawing,Ink,,Indexer's Authority File,43,ML 606/N,"Catalogue of the Intercolonial Exhibition, 1877. Brisbane, n.d.",2912,,,Unknown,,,,34,"Intercolonial Exhibition, Brisbane, 1877",Brisbane,1877,1877,Ink Drawing,Ink Drawing,
4412,"Bush Sketches in oils on gumleaves, painted by a shepherd near Albury",Painting,Oil,,"Dictionary of Australian Artists, 1992",35,ML 042/P176,"Official catalogue of the Victorian Exhibition, opened 6 November 1872, part of the London International Exhibition",2176,2176,Alfred William,Eustace,Eustace,male,,29,"International Exhibition, London 1873. The Victorian Exhibition",,1873,1873,Oil Painting,Oil Painting,
12232,Bush Stables,Painting,Watercolour,For sale: Â£5.5.0,"McCulloch, Encyclopedia of Australian Art, 1994",67,FM 4/8446,"Catalogue of exhibits in the Nineteenth Annual Exhibition of the Royal Art Society of New South Wales, 1898, Sydney",2750,2750,Jessie E,Scarvell,Scarvell,female,,21,"Royal Art Society of New South Wales Annual Exhibition. 19th, 1898",,1898,1898,Watercolour Painting,Watercolour Painting,5.25
13603,Bush Track.,Painting,Oil,,"McCulloch, Encyclopedia of Australian Art, 1994",83,ML 606/C,"Centennial International Exhibition, Melbourne. Official catalogue â€¦ 2 vols in 1 also containing official guide to the picture galleries and catalogue of fine arts",2912,,,Unknown,,,,2,"Centennial International Exhibition, Melbourne, 1888-89","Sydney, New South Wales",1888,1888-89,Oil Painting,Oil Painting,
14372,Bush Track.,Painting,Watercolour,,"McCulloch, Encyclopedia of Australian Art, 1994",83,ML 606/C,"Centennial International Exhibition, Melbourne. Official catalogue â€¦ 2 vols in 1 also containing official guide to the picture galleries and catalogue of fine arts",1985,1985,Abram-Louis,Buvelot,Buvelot,male,1985.jpg,2,"Centennial International Exhibition, Melbourne, 1888-89",,1888,1888-89,Watercolour Painting,Watercolour Painting,
18446,Bush Track.,Painting,,,"Dictionary of Australian Artists, 1992",135,Pam Q708.9946/ART ML 706/A,,2090,2090,Margaret J,Coulter,Coulter,female,,55,"Annual exhibition of the Art Society of Tasmania, 1900","Sydney, New South Wales",1885,1885-1900,Painting,Painting,
8075,Bush Track.,Painting,,For sale: Â£10.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",29,ML 706/20,"Catalogue of exhibits in the Third Annual Exhibition of the Royal Art Society of New South Wales, 1883",1385,1385,James,Mather,Mather,male,,9,"Royal Art Society of New South Wales Annual Exhibition. 3rd, 1883",,1883,1883,Painting,Painting,10.5
14368,Bush Track.,Painting,Watercolour,,"Dictionary of Australian Artists, 1992",83,ML 606/C,"Centennial International Exhibition, Melbourne. Official catalogue â€¦ 2 vols in 1 also containing official guide to the picture galleries and catalogue of fine arts",1831,1831,Walter Brookes,Spong,Spong,male,,2,"Centennial International Exhibition, Melbourne, 1888-89",,1888,1888-89,Watercolour Painting,Watercolour Painting,
8816,Bush Track - a Gleam of Golden Sunset,Painting,,For sale: Â£47.5.0,"McCulloch, Encyclopedia of Australian Art, 1994",34,ML 706/20,"Catalogue of exhibits in the Seventh Annual Exhibition of the Royal Art Society of New South Wales, 1886",2730,2730,Charles,Rolando,Rolando,male,,19,"Royal Art Society of New South Wales Annual Exhibition. 7th, 1886",,1886,1886,Painting,Painting,47.25
6962,"Bush Track, near Macedon, Victoria",Painting,Oil,For sale: Â£5.5.0,"Dictionary of Australian Artists, 1992",62,ML Ref. 706/20,"Catalogue of exhibits in the First Annual Exhibition of the Royal Art Society of New South Wales, 1880, Sydney",103,103,William Wackenbarth,Short,Short,male,,33,"Royal Art Society of New South Wales Annual Exhibition. 1st, 1880",,1880,1880,Oil Painting,Oil Painting,5.25
12353,Bush Track.,Painting,Oil,Artist was probably James Waltham Curtis (1839-1901),None given,79,DL 89/1350 Pam,"Catalogue of the Loan Exhibition, Women's College [University of Sydney], 1895",2104,2104,James Waltham,Curtis,Curtis,male,,37,"Women's College Loan Exhibition, Sydney, 1895",,1895,1895,Oil Painting,Oil Painting,
6868,Bush Wanderers,Painting,Oil,For sale: Â£10.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",62,ML Ref. 706/20,"Catalogue of exhibits in the First Annual Exhibition of the Royal Art Society of New South Wales, 1880, Sydney",1109,1109,William,Ford,Ford,male,,33,"Royal Art Society of New South Wales Annual Exhibition. 1st, 1880",,1880,1880,Oil Painting,Oil Painting,10.5
17263,Bushfire Smoke,Painting,Oil,For sale: 5 guineas,"Dictionary of Australian Artists, 1992",146,ML 706/V,"Victorian Artists Society. Catalogue of Exhibitions, Melbourne",1386,1386,John,Mather,Mather,male,,30,"Victorian Artists Society, Melbourne, 1893","Austral Buildings, Collins Street, Melbourne",1893,1893,Oil Painting,Oil Painting,
6586,"Bushman, Portrait Study, South Australian Pioneer, Street Scene in early days of Melbourne",Painting,,,"Dictionary of Australian Artists, 1992",56,ML 606/S,"Official catalogue of exhibits in the South Australian Court at the Sydney International Exhibition, 1879, Sydney",1341,1341,Andrew,MacCormac,MacCormac,male,,91,"Sydney International Exhibition, 1879, South Australian Court",Adelaide,1879,1879,Painting,Painting,
4599,Bushman's Club [Adelaide],Photograph,,,None given,36,ML 606/1,Catalogue of exhibits in the South Australian Court at the London International Exhibition of 1873,2912,,,Unknown,,,,54,"International Exhibition, London 1873. The South Australian Court",,1873,1873,Photograph,Photograph,
1148,Bushman's Pastime,Painting,Watercolour,,None given,10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",2266,2266,Samuel Thomas,Gill,Gill,male,2266.jpg,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Watercolour Painting,Watercolour Painting,
1553,Bushmen and Horse,Painting,,,"Dictionary of Australian Artists, 1992",10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",406,406,,Walsh & Sons,Walsh & Sons,,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Painting,Painting,
8937,"Bushrangers' Bay, Bass Point, Shell Harbour",Painting,,For sale: Â£12.12.0,"Dictionary of Australian Artists, 1992",37,ML 706/20,"Catalogue of exhibits in the Sixth Annual Exhibition of the Royal Art Society of New South Wales, 1885",1999,1999,James Howe,Carse,Carse,male,,17,"Royal Art Society of New South Wales Annual Exhibition. 6th, 1885",,1885,1885,Painting,Painting,12.6
15219,"Bushrangers' Bay, N.S.W.",Painting,Watercolour,,"McCulloch, Encyclopedia of Australian Art, 1994",71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",1999,1999,James Howe,Carse,Carse,male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Circular Quay, Sydney, New South Wales",1893,1893,Watercolour Painting,Watercolour Painting,
5779,Bushy Park,Drawing,Crayon,,Indexer's Authority File,41,ML 606/P,"Official catalogue of the British Section [including Colonial section] of the Philadelphia International Exhibition, London, 1876",602,602,John S,Bowman,Bowman,male,,78,"Philadelphia International Exhibition, 1876",31 Russell Street. Melbourne,1876,1876,Crayon Drawing,Crayon Drawing,
13999,Bust,Drawing,Crayon,,None given,87,ML 606N,"Catalogue of  the New South Wales Court of the International Exhibition, Melbourne,1880",2912,,,Unknown,,,,43,"International Exhibition Melbourne, 1880. New South Wales Court","Treasury, Sydney",1880,1880,Crayon Drawing,Crayon Drawing,
10834,Bust,Sculpture,,For sale: Â£10.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",60,ML FM4/8446,"Catalogue of exhibits in the Sixteenth Annual Exhibition of the Royal Art Society of New South Wales, 1895",2703,2703,A G,Reid,Reid,male,,12,"Royal Art Society of New South Wales Annual Exhibition. 16th, 1895",,1895,1895,Sculpture,Sculpture,10.5
1461,Bust,Sculpture,,,"Dictionary of Australian Artists, 1992",10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",1618,1618,James,Scurry,Scurry,male,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Sculpture,Sculpture,
4137,Bust,Sculpture,Plaster,Plaster Bust. Painted by A. Simonetti. Original. Exhibits from N.S.W. Academy of Art,None given,17,ML 630.6/R,"Catalogue of the Agricultural Society of New South Wales Exhibition, 1874",2780,2780,Achille,Simonetti,Simonetti,male,,22,Agricultural Society of New South Wales Exhibition,,1874,1874,Plaster Sculpture,Plaster Sculpture,
2689,Bust - Dr. Lang,Sculpture,,,None given,13,ML 630.6,"Catalogue of the Agricultural Society of N.S.W. Metropolitan Intercolonial Exhibition, May, 1869",30,30,Thomas,Woolner,Woolner,male,,15,"Agricultural Society of New South Wales Metropolitan Intercolonial Exhibition, May, 1869","132 Pitt Street, Sydney, New South Wales",1869,1869,Sculpture,Sculpture,
2426,Bust - Head of Sydney Arab,Sculpture,,,None given,13,ML 630.6,"Catalogue of the Agricultural Society of N.S.W. Metropolitan Intercolonial Exhibition, May, 1869",2912,,,Unknown,,,,15,"Agricultural Society of New South Wales Metropolitan Intercolonial Exhibition, May, 1869","Paddington, New South Wales",1869,1869,Sculpture,Sculpture,
4139,Bust - plaster,Sculpture,Plaster,Original. Painted by A. Simonetti. Exhibits from N.S.W. Academy of Art,None given,17,ML 630.6/R,"Catalogue of the Agricultural Society of New South Wales Exhibition, 1874",2780,2780,Achille,Simonetti,Simonetti,male,,22,Agricultural Society of New South Wales Exhibition,,1874,1874,Plaster Sculpture,Plaster Sculpture,
2690,Bust - W.C. Wentworth,Sculpture,,,None given,13,ML 630.6,"Catalogue of the Agricultural Society of N.S.W. Metropolitan Intercolonial Exhibition, May, 1869",30,30,Thomas,Woolner,Woolner,male,,15,"Agricultural Society of New South Wales Metropolitan Intercolonial Exhibition, May, 1869","132 Pitt Street, Sydney, New South Wales",1869,1869,Sculpture,Sculpture,
3973,Bust (from copy),Drawing,Crayon,,None given,17,ML 630.6/R,"Catalogue of the Agricultural Society of New South Wales Exhibition, 1874",2912,,,Unknown,,,,22,Agricultural Society of New South Wales Exhibition,"Windsor Public School, N.S.W.",1874,1874,Crayon Drawing,Crayon Drawing,
17198,"Bust in Marble, George Robertson, Esq.",Bust,Marble,,"Dictionary of Australian Artists, 1992",145,ML 706/V,"Victorian Artists Society. Catalogue of Exhibitions, Melbourne",1844,1844,Percival,Ball,Ball,male,,11,"Victorian Artists Society, Melbourne, 1892","Grosvenor Chambers, Collins Street East, Melbourne",1892,1892,Marble Bust,Marble Bust,
4959,Bust in plaster of the late Dr Greeves,Sculpture,Plaster,,"Dictionary of Australian Artists, 1992",38,ML 042/Pa44,"Official catalogue of exhibits in the Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",1276,1276,J Trevor,Jones,Jones,male,,6,"Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",,1875,1875,Plaster Sculpture,Plaster Sculpture,
5453,Bust in Plaster of the late Dr. Greeves,Sculpture,Plaster,"J.T. Jones, Artist","Dictionary of Australian Artists, 1992",39,ML 606/V,"Official record [of items forwarded to] Philadelphia Centennial Exhibition, 1876 [from Victoria]",1276,1276,J Trevor,Jones,Jones,male,,4,"Philadelphia Centennial Exhibition, 1876",Victorian Academy of Arts,1875,1875,Plaster Sculpture,Plaster Sculpture,
1816,Bust in Stone and a Medallian,Sculpture,Stone,,None given,22,ML 606.4/8A1,"Official catalogue of the Melbourne Exhibition [preparatory to the Paris Universal Exhibition of 1855, Melbourne, 1854]",2912,,,Unknown,,,,63,Melbourne Exhibition [preparatory to the Paris Universal Exhibition of 1855],"126 Collins Street, Melbourne",1854,1854,Stone Sculpture,Stone Sculpture,
17587,"Bust of  F. Wilkinson, Esq., Commissioner of the Insolvent Court and President of the ""Victorian Society of Fine Arts""",Bust,,,"McCulloch, Encyclopedia of Australian Art, 1994",94,DL 85/813,"Catalogue â€¦ consisting of paintings, sculpture, architecture and decorative art etc. held at the Exhibition Building, Melbourne, 1856",300,300,Charles,Summers,Summers,male,300.jpg,47,"Victorian Exhibition of Art, 1856","Richmond, Melbourne",1856,1856,Bust,Bust,
3396,"Bust of ""Sydney Arab""",Sculpture,,,None given,15,ML 606.4/17A1,Catalogue of exhibits in the New South Wales Annexe of the London Exhibition 1871.,2912,,,Unknown,,,,25,London Exhibition of 1871. New South Wales Annexe,"Paddington, New South Wales",1871,1871,Sculpture,Sculpture,
17205,Bust of a child,Bust,,,Indexer's Authority File,145,ML 706/V,"Victorian Artists Society. Catalogue of Exhibitions, Melbourne",1296,1296,Richard,Kretzschmar,Kretzschmar,male,,11,"Victorian Artists Society, Melbourne, 1892","202 Bourke Street, Melbouorne",1892,1892,Bust,Bust,
